Lon,Lat,date,geometry
-120.059,48.034,721,"c(-120.059, 48.034)"
-120.635,48.038,721,"c(-120.635, 48.038)"
-120.094,48.05,721,"c(-120.094, 48.05)"
-120.08,48.052,721,"c(-120.08, 48.052)"
-120.097,48.059,721,"c(-120.097, 48.059)"
-120.085,48.071,721,"c(-120.085, 48.071)"
-120.158,48.112,721,"c(-120.158, 48.112)"
-120.129,48.116,721,"c(-120.129, 48.116)"
-120.146,48.124,721,"c(-120.146, 48.124)"
-120.164,48.132,721,"c(-120.164, 48.132)"
-120.167,48.141,721,"c(-120.167, 48.141)"
-120.155,48.153,721,"c(-120.155, 48.153)"
-120.204,48.167,721,"c(-120.204, 48.167)"
-120.236,48.173,721,"c(-120.236, 48.173)"
-120.222,48.175,721,"c(-120.222, 48.175)"
-120.207,48.177,721,"c(-120.207, 48.177)"
-120.254,48.181,721,"c(-120.254, 48.181)"
-120.239,48.183,721,"c(-120.239, 48.183)"
-120.195,48.188,721,"c(-120.195, 48.188)"
-120.242,48.192,721,"c(-120.242, 48.192)"
-120.228,48.194,721,"c(-120.228, 48.194)"
-120.245,48.202,721,"c(-120.245, 48.202)"
-120.248,48.212,721,"c(-120.248, 48.212)"
-120.207,48.227,721,"c(-120.207, 48.227)"
-120.192,48.229,721,"c(-120.192, 48.229)"
-120.178,48.231,721,"c(-120.178, 48.231)"
-120.043,48.239,721,"c(-120.043, 48.239)"
-120.014,48.242,721,"c(-120.014, 48.242)"
-120.032,48.25,721,"c(-120.032, 48.25)"
-120.017,48.252,721,"c(-120.017, 48.252)"
-119.988,48.256,721,"c(-119.988, 48.256)"
-120.035,48.26,721,"c(-120.035, 48.26)"
-119.991,48.266,721,"c(-119.991, 48.266)"
-119.835,48.306,721,"c(-119.835, 48.306)"
-119.853,48.314,721,"c(-119.853, 48.314)"
-119.838,48.316,721,"c(-119.838, 48.316)"
-119.809,48.32,721,"c(-119.809, 48.32)"
-119.794,48.321,721,"c(-119.794, 48.321)"
-119.87,48.322,721,"c(-119.87, 48.322)"
-119.856,48.324,721,"c(-119.856, 48.324)"
-119.841,48.326,721,"c(-119.841, 48.326)"
-119.826,48.327,721,"c(-119.826, 48.327)"
-119.902,48.328,721,"c(-119.902, 48.328)"
-119.797,48.331,721,"c(-119.797, 48.331)"
-119.873,48.332,721,"c(-119.873, 48.332)"
-119.782,48.333,721,"c(-119.782, 48.333)"
-119.858,48.333,721,"c(-119.858, 48.333)"
-120.666,48.338,721,"c(-120.666, 48.338)"
-119.891,48.339,721,"c(-119.891, 48.339)"
-120.639,48.352,721,"c(-120.639, 48.352)"
-120.625,48.354,721,"c(-120.625, 48.354)"
-119.984,48.398,721,"c(-119.984, 48.398)"
-119.954,48.402,721,"c(-119.954, 48.402)"
-120.016,48.404,721,"c(-120.016, 48.404)"
-119.987,48.408,721,"c(-119.987, 48.408)"
-120.004,48.416,721,"c(-120.004, 48.416)"
-119.998,48.447,721,"c(-119.998, 48.447)"
-119.983,48.449,721,"c(-119.983, 48.449)"
-120.1,48.485,721,"c(-120.1, 48.485)"
-120.118,48.492,721,"c(-120.118, 48.492)"
-120.135,48.5,721,"c(-120.135, 48.5)"
-120.106,48.504,721,"c(-120.106, 48.504)"
-120.124,48.512,721,"c(-120.124, 48.512)"
-120.094,48.516,721,"c(-120.094, 48.516)"
-119.271,48.731,721,"c(-119.271, 48.731)"
-119.273,48.741,721,"c(-119.273, 48.741)"
-119.258,48.742,721,"c(-119.258, 48.742)"
-119.261,48.752,721,"c(-119.261, 48.752)"
-119.246,48.754,721,"c(-119.246, 48.754)"
-120.801,47.691,721,"c(-120.801, 47.691)"
-120.787,47.693,721,"c(-120.787, 47.693)"
-120.773,47.695,721,"c(-120.773, 47.695)"
-120.819,47.698,721,"c(-120.819, 47.698)"
-120.804,47.7,721,"c(-120.804, 47.7)"
-120.79,47.702,721,"c(-120.79, 47.702)"
-120.635,47.987,721,"c(-120.635, 47.987)"
-120.621,47.989,721,"c(-120.621, 47.989)"
-120.034,47.997,721,"c(-120.034, 47.997)"
-120.08,48.001,721,"c(-120.08, 48.001)"
-120.066,48.003,721,"c(-120.066, 48.003)"
-120.097,48.009,721,"c(-120.097, 48.009)"
-120.083,48.011,721,"c(-120.083, 48.011)"
-120.068,48.012,721,"c(-120.068, 48.012)"
-120.644,48.017,721,"c(-120.644, 48.017)"
-120.106,48.038,721,"c(-120.106, 48.038)"
-120.123,48.046,721,"c(-120.123, 48.046)"
-120.109,48.048,721,"c(-120.109, 48.048)"
-120.094,48.05,721,"c(-120.094, 48.05)"
-120.112,48.057,721,"c(-120.112, 48.057)"
-120.155,48.102,721,"c(-120.155, 48.102)"
-120.173,48.11,721,"c(-120.173, 48.11)"
-120.175,48.12,721,"c(-120.175, 48.12)"
-120.178,48.13,721,"c(-120.178, 48.13)"
-120.164,48.132,721,"c(-120.164, 48.132)"
-120.245,48.151,721,"c(-120.245, 48.151)"
-120.216,48.155,721,"c(-120.216, 48.155)"
-120.248,48.161,721,"c(-120.248, 48.161)"
-120.233,48.163,721,"c(-120.233, 48.163)"
-120.266,48.169,721,"c(-120.266, 48.169)"
-120.236,48.173,721,"c(-120.236, 48.173)"
-120.222,48.175,721,"c(-120.222, 48.175)"
-120.193,48.179,721,"c(-120.193, 48.179)"
-120.254,48.181,721,"c(-120.254, 48.181)"
-120.257,48.19,721,"c(-120.257, 48.19)"
-120.216,48.206,721,"c(-120.216, 48.206)"
-120.204,48.218,721,"c(-120.204, 48.218)"
-120.055,48.227,721,"c(-120.055, 48.227)"
-120.026,48.231,721,"c(-120.026, 48.231)"
-120.058,48.237,721,"c(-120.058, 48.237)"
-120.043,48.239,721,"c(-120.043, 48.239)"
-120,48.244,721,"c(-120, 48.244)"
-120.017,48.252,721,"c(-120.017, 48.252)"
-119.847,48.294,721,"c(-119.847, 48.294)"
-119.879,48.3,721,"c(-119.879, 48.3)"
-119.865,48.302,721,"c(-119.865, 48.302)"
-119.85,48.304,721,"c(-119.85, 48.304)"
-119.835,48.306,721,"c(-119.835, 48.306)"
-119.821,48.308,721,"c(-119.821, 48.308)"
-119.897,48.308,721,"c(-119.897, 48.308)"
-119.806,48.31,721,"c(-119.806, 48.31)"
-119.867,48.312,721,"c(-119.867, 48.312)"
-119.853,48.314,721,"c(-119.853, 48.314)"
-119.914,48.316,721,"c(-119.914, 48.316)"
-119.824,48.318,721,"c(-119.824, 48.318)"
-119.9,48.318,721,"c(-119.9, 48.318)"
-119.794,48.321,721,"c(-119.794, 48.321)"
-119.856,48.324,721,"c(-119.856, 48.324)"
-120.663,48.329,721,"c(-120.663, 48.329)"
-120.648,48.331,721,"c(-120.648, 48.331)"
-119.993,48.377,721,"c(-119.993, 48.377)"
-119.996,48.387,721,"c(-119.996, 48.387)"
-119.981,48.389,721,"c(-119.981, 48.389)"
-120.013,48.395,721,"c(-120.013, 48.395)"
-120.031,48.402,721,"c(-120.031, 48.402)"
-120.016,48.404,721,"c(-120.016, 48.404)"
-120.007,48.426,721,"c(-120.007, 48.426)"
-120.024,48.434,721,"c(-120.024, 48.434)"
-120.124,48.461,721,"c(-120.124, 48.461)"
-120.144,48.479,721,"c(-120.144, 48.479)"
-120.13,48.481,721,"c(-120.13, 48.481)"
-120.147,48.489,721,"c(-120.147, 48.489)"
-120.133,48.49,721,"c(-120.133, 48.49)"
-120.118,48.492,721,"c(-120.118, 48.492)"
-119.283,48.719,721,"c(-119.283, 48.719)"
-119.268,48.721,721,"c(-119.268, 48.721)"
-119.285,48.729,721,"c(-119.285, 48.729)"
-119.271,48.731,721,"c(-119.271, 48.731)"
-120.083,48.061,721,"c(-120.083, 48.061)"
-120.068,48.063,721,"c(-120.068, 48.063)"
-120.242,48.192,721,"c(-120.242, 48.192)"
-120.201,48.208,721,"c(-120.201, 48.208)"
-120.187,48.21,721,"c(-120.187, 48.21)"
-120.21,48.237,721,"c(-120.21, 48.237)"
-120.213,48.247,721,"c(-120.213, 48.247)"
-120.169,48.253,721,"c(-120.169, 48.253)"
-120.154,48.255,721,"c(-120.154, 48.255)"
-120.035,48.26,721,"c(-120.035, 48.26)"
-120.02,48.262,721,"c(-120.02, 48.262)"
-119.829,48.337,721,"c(-119.829, 48.337)"
-120.804,47.7,721,"c(-120.804, 47.7)"
-120.764,47.716,721,"c(-120.764, 47.716)"
-120.735,47.72,721,"c(-120.735, 47.72)"
-120.753,47.728,721,"c(-120.753, 47.728)"
-120.071,48.073,721,"c(-120.071, 48.073)"
-120.074,48.083,721,"c(-120.074, 48.083)"
-120.059,48.085,721,"c(-120.059, 48.085)"
-120.114,48.118,721,"c(-120.114, 48.118)"
-120.117,48.128,721,"c(-120.117, 48.128)"
-120.126,48.157,721,"c(-120.126, 48.157)"
-120.129,48.167,721,"c(-120.129, 48.167)"
-120.213,48.196,721,"c(-120.213, 48.196)"
-120.184,48.2,721,"c(-120.184, 48.2)"
-120.169,48.202,721,"c(-120.169, 48.202)"
-120.233,48.214,721,"c(-120.233, 48.214)"
-120.002,48.254,721,"c(-120.002, 48.254)"
-119.988,48.256,721,"c(-119.988, 48.256)"
-120.02,48.262,721,"c(-120.02, 48.262)"
-120.005,48.264,721,"c(-120.005, 48.264)"
-119.991,48.266,721,"c(-119.991, 48.266)"
-120.037,48.27,721,"c(-120.037, 48.27)"
-120.008,48.274,721,"c(-120.008, 48.274)"
-119.841,48.326,721,"c(-119.841, 48.326)"
-119.858,48.333,721,"c(-119.858, 48.333)"
-119.844,48.335,721,"c(-119.844, 48.335)"
-119.815,48.339,721,"c(-119.815, 48.339)"
-119.8,48.341,721,"c(-119.8, 48.341)"
-119.785,48.343,721,"c(-119.785, 48.343)"
-119.861,48.343,721,"c(-119.861, 48.343)"
-119.771,48.345,721,"c(-119.771, 48.345)"
-119.817,48.349,721,"c(-119.817, 48.349)"
-119.803,48.351,721,"c(-119.803, 48.351)"
-119.879,48.351,721,"c(-119.879, 48.351)"
-119.788,48.353,721,"c(-119.788, 48.353)"
-119.864,48.353,721,"c(-119.864, 48.353)"
-120.61,48.356,721,"c(-120.61, 48.356)"
-120.628,48.364,721,"c(-120.628, 48.364)"
-120.613,48.366,721,"c(-120.613, 48.366)"
-119.943,48.414,721,"c(-119.943, 48.414)"
-119.945,48.424,721,"c(-119.945, 48.424)"
-119.963,48.431,721,"c(-119.963, 48.431)"
-120.086,48.486,721,"c(-120.086, 48.486)"
-120.074,48.498,721,"c(-120.074, 48.498)"
-120.091,48.506,721,"c(-120.091, 48.506)"
-120.109,48.514,721,"c(-120.109, 48.514)"
-120.094,48.516,721,"c(-120.094, 48.516)"
-120.082,48.527,721,"c(-120.082, 48.527)"
-119.229,48.746,721,"c(-119.229, 48.746)"
-119.246,48.754,721,"c(-119.246, 48.754)"
-119.232,48.756,721,"c(-119.232, 48.756)"
-119.249,48.764,721,"c(-119.249, 48.764)"
-120.764,47.716,721,"c(-120.764, 47.716)"
-120.781,47.724,721,"c(-120.781, 47.724)"
-120.753,47.728,721,"c(-120.753, 47.728)"
-120.213,48.196,721,"c(-120.213, 48.196)"
-120.184,48.2,721,"c(-120.184, 48.2)"
-119.841,48.326,721,"c(-119.841, 48.326)"
-119.844,48.335,721,"c(-119.844, 48.335)"
-119.861,48.343,721,"c(-119.861, 48.343)"
-120.568,48.017,722,"c(-120.568, 48.017)"
-119.996,48.022,722,"c(-119.996, 48.022)"
-120.21,48.186,722,"c(-120.21, 48.186)"
-120.151,48.245,722,"c(-120.151, 48.245)"
-119.97,48.248,722,"c(-119.97, 48.248)"
-120.767,47.726,726,"c(-120.767, 47.726)"
-120.787,47.693,726,"c(-120.787, 47.693)"
-120.773,47.695,726,"c(-120.773, 47.695)"
-120.204,48.167,726,"c(-120.204, 48.167)"
-120.222,48.175,726,"c(-120.222, 48.175)"
-120.744,47.699,727,"c(-120.744, 47.699)"
-120.776,47.704,727,"c(-120.776, 47.704)"
-120.784,47.734,727,"c(-120.784, 47.734)"
-120.753,47.728,727,"c(-120.753, 47.728)"
-120.228,48.194,727,"c(-120.228, 48.194)"
-120.001,48.406,727,"c(-120.001, 48.406)"
-120.004,48.467,727,"c(-120.004, 48.467)"
-120.023,48.272,727,"c(-120.023, 48.272)"
-120.747,47.708,728,"c(-120.747, 47.708)"
-119.919,48.437,728,"c(-119.919, 48.437)"
-120.75,47.718,728,"c(-120.75, 47.718)"
-119.887,48.431,728,"c(-119.887, 48.431)"
-119.919,48.437,728,"c(-119.919, 48.437)"
-119.918,48.488,728,"c(-119.918, 48.488)"
-120.75,47.718,728,"c(-120.75, 47.718)"
-119.89,48.441,728,"c(-119.89, 48.441)"
-120.603,48.032,728,"c(-120.603, 48.032)"
-120.75,47.718,728,"c(-120.75, 47.718)"
-120.776,47.704,728,"c(-120.776, 47.704)"
-120.776,47.704,728,"c(-120.776, 47.704)"
-120.776,47.704,728,"c(-120.776, 47.704)"
-120.776,47.704,728,"c(-120.776, 47.704)"
-120.75,47.718,728,"c(-120.75, 47.718)"
-119.608,47.718,728,"c(-119.608, 47.718)"
-120.037,48.27,728,"c(-120.037, 48.27)"
-120,48.244,729,"c(-120, 48.244)"
-119.934,48.385,729,"c(-119.934, 48.385)"
-119.969,48.4,729,"c(-119.969, 48.4)"
-120.732,47.71,729,"c(-120.732, 47.71)"
-120.562,47.997,729,"c(-120.562, 47.997)"
-120.609,48.052,729,"c(-120.609, 48.052)"
-120.627,48.06,729,"c(-120.627, 48.06)"
-120.635,48.038,729,"c(-120.635, 48.038)"
-120.592,48.044,729,"c(-120.592, 48.044)"
-120.638,48.048,729,"c(-120.638, 48.048)"
-120.624,48.05,729,"c(-120.624, 48.05)"
-118.932,48.759,729,"c(-118.932, 48.759)"
-118.928,48.762,729,"c(-118.928, 48.762)"
-120.609,48.001,729,"c(-120.609, 48.001)"
-120.565,48.007,729,"c(-120.565, 48.007)"
-120.632,48.028,729,"c(-120.632, 48.028)"
-120.635,48.038,729,"c(-120.635, 48.038)"
-120.638,48.048,729,"c(-120.638, 48.048)"
-120.213,48.196,729,"c(-120.213, 48.196)"
-118.94,48.751,729,"c(-118.94, 48.751)"
-118.942,48.76,729,"c(-118.942, 48.76)"
-120.018,48.465,729,"c(-120.018, 48.465)"
-120.103,48.494,729,"c(-120.103, 48.494)"
-120.08,48.518,729,"c(-120.08, 48.518)"
-120.577,47.995,730,"c(-120.577, 47.995)"
-120.606,48.042,730,"c(-120.606, 48.042)"
-120.184,48.2,730,"c(-120.184, 48.2)"
-119.985,48.246,730,"c(-119.985, 48.246)"
-119.957,48.412,730,"c(-119.957, 48.412)"
-119.998,48.447,730,"c(-119.998, 48.447)"
-120.059,48.5,730,"c(-120.059, 48.5)"
-120.813,47.679,730,"c(-120.813, 47.679)"
-120.577,47.995,730,"c(-120.577, 47.995)"
-120.594,48.003,730,"c(-120.594, 48.003)"
-120.597,48.013,730,"c(-120.597, 48.013)"
-120.6,48.023,730,"c(-120.6, 48.023)"
-120.586,48.025,730,"c(-120.586, 48.025)"
-120.606,48.042,730,"c(-120.606, 48.042)"
-120.609,48.052,730,"c(-120.609, 48.052)"
-120.612,48.062,730,"c(-120.612, 48.062)"
-120.149,48.134,730,"c(-120.149, 48.134)"
-120.216,48.206,730,"c(-120.216, 48.206)"
-120.201,48.208,730,"c(-120.201, 48.208)"
-119.985,48.246,730,"c(-119.985, 48.246)"
-120.024,48.484,730,"c(-120.024, 48.484)"
-120.065,48.52,730,"c(-120.065, 48.52)"
-120.082,48.527,730,"c(-120.082, 48.527)"
-120.595,48.054,730,"c(-120.595, 48.054)"
-120.621,48.04,730,"c(-120.621, 48.04)"
-120.627,48.06,730,"c(-120.627, 48.06)"
-120.628,48.364,730,"c(-120.628, 48.364)"
-120.109,48.514,730,"c(-120.109, 48.514)"
-120.595,48.054,730,"c(-120.595, 48.054)"
-120.816,47.689,730,"c(-120.816, 47.689)"
-120.801,47.691,730,"c(-120.801, 47.691)"
-120.836,47.706,730,"c(-120.836, 47.706)"
-120.592,47.993,730,"c(-120.592, 47.993)"
-120.577,47.995,730,"c(-120.577, 47.995)"
-120.594,48.003,730,"c(-120.594, 48.003)"
-120.58,48.005,730,"c(-120.58, 48.005)"
-120.597,48.013,730,"c(-120.597, 48.013)"
-120.583,48.015,730,"c(-120.583, 48.015)"
-120.6,48.023,730,"c(-120.6, 48.023)"
-120.586,48.025,730,"c(-120.586, 48.025)"
-120.618,48.03,730,"c(-120.618, 48.03)"
-120.603,48.032,730,"c(-120.603, 48.032)"
-120.621,48.04,730,"c(-120.621, 48.04)"
-120.606,48.042,730,"c(-120.606, 48.042)"
-120.624,48.05,730,"c(-120.624, 48.05)"
-120.609,48.052,730,"c(-120.609, 48.052)"
-120.627,48.06,730,"c(-120.627, 48.06)"
-120.612,48.062,730,"c(-120.612, 48.062)"
-120.216,48.206,730,"c(-120.216, 48.206)"
-120.009,48.223,730,"c(-120.009, 48.223)"
-120,48.244,730,"c(-120, 48.244)"
-119.985,48.246,730,"c(-119.985, 48.246)"
-120.002,48.254,730,"c(-120.002, 48.254)"
-119.988,48.256,730,"c(-119.988, 48.256)"
-120.628,48.364,730,"c(-120.628, 48.364)"
-120.036,48.473,730,"c(-120.036, 48.473)"
-120.086,48.486,730,"c(-120.086, 48.486)"
-120.109,48.514,730,"c(-120.109, 48.514)"
-120.094,48.516,730,"c(-120.094, 48.516)"
-120.08,48.518,730,"c(-120.08, 48.518)"
-120.784,47.683,730,"c(-120.784, 47.683)"
-120.816,47.689,730,"c(-120.816, 47.689)"
-120.787,47.693,730,"c(-120.787, 47.693)"
-120.819,47.698,730,"c(-120.819, 47.698)"
-120.744,47.699,730,"c(-120.744, 47.699)"
-120.776,47.704,730,"c(-120.776, 47.704)"
-120.565,48.007,730,"c(-120.565, 48.007)"
-120.568,48.017,730,"c(-120.568, 48.017)"
-120.539,48.021,730,"c(-120.539, 48.021)"
-120.586,48.025,730,"c(-120.586, 48.025)"
-120.574,48.036,730,"c(-120.574, 48.036)"
-120.606,48.042,730,"c(-120.606, 48.042)"
-120.577,48.046,730,"c(-120.577, 48.046)"
-120.609,48.052,730,"c(-120.609, 48.052)"
-120.58,48.056,730,"c(-120.58, 48.056)"
-120.612,48.062,730,"c(-120.612, 48.062)"
-120.595,48.054,730,"c(-120.595, 48.054)"
-120.595,48.054,730,"c(-120.595, 48.054)"
-120.583,48.015,730,"c(-120.583, 48.015)"
-120.807,47.71,730,"c(-120.807, 47.71)"
-120.595,48.054,730,"c(-120.595, 48.054)"
-120.807,47.71,730,"c(-120.807, 47.71)"
-120.807,47.71,730,"c(-120.807, 47.71)"
-120.813,47.679,731,"c(-120.813, 47.679)"
-120.747,47.708,731,"c(-120.747, 47.708)"
-120.577,47.995,731,"c(-120.577, 47.995)"
-120.606,48.042,731,"c(-120.606, 48.042)"
-119.974,48.207,731,"c(-119.974, 48.207)"
-119.972,48.41,731,"c(-119.972, 48.41)"
-120.816,47.689,731,"c(-120.816, 47.689)"
-120.632,48.028,731,"c(-120.632, 48.028)"
-120.621,48.04,731,"c(-120.621, 48.04)"
-120.609,48.052,731,"c(-120.609, 48.052)"
-120.796,47.671,731,"c(-120.796, 47.671)"
-120.827,47.677,731,"c(-120.827, 47.677)"
-120.784,47.683,731,"c(-120.784, 47.683)"
-120.819,47.698,731,"c(-120.819, 47.698)"
-120.597,48.013,731,"c(-120.597, 48.013)"
-120.6,48.023,731,"c(-120.6, 48.023)"
-120.589,48.034,731,"c(-120.589, 48.034)"
-120.635,48.038,731,"c(-120.635, 48.038)"
-120.638,48.048,731,"c(-120.638, 48.048)"
-120.624,48.05,731,"c(-120.624, 48.05)"
-120.821,47.657,731,"c(-120.821, 47.657)"
-120.824,47.667,731,"c(-120.824, 47.667)"
-120.781,47.673,731,"c(-120.781, 47.673)"
-120.609,48.001,731,"c(-120.609, 48.001)"
-120.658,48.015,731,"c(-120.658, 48.015)"
-120.629,48.019,731,"c(-120.629, 48.019)"
-120.676,48.023,731,"c(-120.676, 48.023)"
-120.603,48.032,731,"c(-120.603, 48.032)"
-120.621,48.04,731,"c(-120.621, 48.04)"
-120.856,47.673,731,"c(-120.856, 47.673)"
-120.827,47.677,731,"c(-120.827, 47.677)"
-120.799,47.681,731,"c(-120.799, 47.681)"
-120.83,47.687,731,"c(-120.83, 47.687)"
-120.606,47.991,731,"c(-120.606, 47.991)"
-120.612,48.011,731,"c(-120.612, 48.011)"
-120.629,48.019,731,"c(-120.629, 48.019)"
-120.615,48.021,731,"c(-120.615, 48.021)"
-120.586,48.025,731,"c(-120.586, 48.025)"
-120.618,48.03,731,"c(-120.618, 48.03)"
-120.65,48.036,731,"c(-120.65, 48.036)"
-120.653,48.046,731,"c(-120.653, 48.046)"
-120.638,48.048,731,"c(-120.638, 48.048)"
-120.625,48.354,731,"c(-120.625, 48.354)"
-120.628,48.364,731,"c(-120.628, 48.364)"
-120.599,48.368,731,"c(-120.599, 48.368)"
-120.784,47.683,731,"c(-120.784, 47.683)"
-120.755,47.687,731,"c(-120.755, 47.687)"
-120.816,47.689,731,"c(-120.816, 47.689)"
-120.787,47.693,731,"c(-120.787, 47.693)"
-120.758,47.697,731,"c(-120.758, 47.697)"
-120.776,47.704,731,"c(-120.776, 47.704)"
-120.793,47.712,731,"c(-120.793, 47.712)"
-120.583,48.015,731,"c(-120.583, 48.015)"
-120.554,48.019,731,"c(-120.554, 48.019)"
-120.586,48.025,731,"c(-120.586, 48.025)"
-120.557,48.029,731,"c(-120.557, 48.029)"
-120.545,48.04,731,"c(-120.545, 48.04)"
-120.577,48.046,731,"c(-120.577, 48.046)"
-120.58,48.056,731,"c(-120.58, 48.056)"
-120.583,48.066,731,"c(-120.583, 48.066)"
-120.558,48.384,731,"c(-120.558, 48.384)"
-120.61,48.356,731,"c(-120.61, 48.356)"
-120.013,48.445,731,"c(-120.013, 48.445)"
-120.015,48.455,731,"c(-120.015, 48.455)"
-120.071,48.488,731,"c(-120.071, 48.488)"
-120.81,47.669,731,"c(-120.81, 47.669)"
-120.813,47.679,731,"c(-120.813, 47.679)"
-120.816,47.689,731,"c(-120.816, 47.689)"
-120.577,47.995,731,"c(-120.577, 47.995)"
-120.562,47.997,731,"c(-120.562, 47.997)"
-120.565,48.007,731,"c(-120.565, 48.007)"
-120.597,48.013,731,"c(-120.597, 48.013)"
-120.586,48.025,731,"c(-120.586, 48.025)"
-120.603,48.032,731,"c(-120.603, 48.032)"
-120.589,48.034,731,"c(-120.589, 48.034)"
-120.574,48.036,731,"c(-120.574, 48.036)"
-120.621,48.04,731,"c(-120.621, 48.04)"
-120.606,48.042,731,"c(-120.606, 48.042)"
-120.592,48.044,731,"c(-120.592, 48.044)"
-120.595,48.054,731,"c(-120.595, 48.054)"
-120.598,48.064,731,"c(-120.598, 48.064)"
-119.965,48.229,731,"c(-119.965, 48.229)"
-119.982,48.236,731,"c(-119.982, 48.236)"
-119.953,48.24,731,"c(-119.953, 48.24)"
-119.956,48.25,731,"c(-119.956, 48.25)"
-119.973,48.258,731,"c(-119.973, 48.258)"
-120.578,48.35,731,"c(-120.578, 48.35)"
-120.563,48.352,731,"c(-120.563, 48.352)"
-120.61,48.356,731,"c(-120.61, 48.356)"
-120.596,48.358,731,"c(-120.596, 48.358)"
-120.581,48.36,731,"c(-120.581, 48.36)"
-120.566,48.362,731,"c(-120.566, 48.362)"
-119.963,48.431,731,"c(-119.963, 48.431)"
-120.004,48.467,731,"c(-120.004, 48.467)"
-119.989,48.469,731,"c(-119.989, 48.469)"
-119.992,48.478,731,"c(-119.992, 48.478)"
-120.071,48.488,731,"c(-120.071, 48.488)"
-120.056,48.49,731,"c(-120.056, 48.49)"
-120.062,48.51,731,"c(-120.062, 48.51)"
-120.094,48.516,731,"c(-120.094, 48.516)"
-120.08,48.518,731,"c(-120.08, 48.518)"
-120.065,48.52,731,"c(-120.065, 48.52)"
-120.905,47.636,731,"c(-120.905, 47.636)"
-120.876,47.64,731,"c(-120.876, 47.64)"
-120.908,47.645,731,"c(-120.908, 47.645)"
-120.894,47.647,731,"c(-120.894, 47.647)"
-120.925,47.653,731,"c(-120.925, 47.653)"
-120.868,47.661,731,"c(-120.868, 47.661)"
-120.644,47.966,731,"c(-120.644, 47.966)"
-120.685,48.001,731,"c(-120.685, 48.001)"
-120.688,48.011,731,"c(-120.688, 48.011)"
-120.705,48.019,731,"c(-120.705, 48.019)"
-120.047,48.198,731,"c(-120.047, 48.198)"
-120.032,48.2,731,"c(-120.032, 48.2)"
-120.05,48.207,731,"c(-120.05, 48.207)"
-120.035,48.209,731,"c(-120.035, 48.209)"
-120.052,48.217,731,"c(-120.052, 48.217)"
-120.038,48.219,731,"c(-120.038, 48.219)"
-120.023,48.221,731,"c(-120.023, 48.221)"
-120.055,48.227,731,"c(-120.055, 48.227)"
-120.692,48.325,731,"c(-120.692, 48.325)"
-120.663,48.329,731,"c(-120.663, 48.329)"
-120.68,48.337,731,"c(-120.68, 48.337)"
-120.666,48.338,731,"c(-120.666, 48.338)"
-120.042,48.391,731,"c(-120.042, 48.391)"
-120.028,48.393,731,"c(-120.028, 48.393)"
-120.045,48.401,731,"c(-120.045, 48.401)"
-120.031,48.402,731,"c(-120.031, 48.402)"
-120.019,48.414,731,"c(-120.019, 48.414)"
-120.086,48.436,731,"c(-120.086, 48.436)"
-120.074,48.447,731,"c(-120.074, 48.447)"
-120.144,48.479,731,"c(-120.144, 48.479)"
-120.162,48.487,731,"c(-120.162, 48.487)"
-120.147,48.489,731,"c(-120.147, 48.489)"
-120.133,48.49,731,"c(-120.133, 48.49)"
-120.135,48.5,731,"c(-120.135, 48.5)"
-120.905,47.636,731,"c(-120.905, 47.636)"
-120.876,47.64,731,"c(-120.876, 47.64)"
-120.908,47.645,731,"c(-120.908, 47.645)"
-120.894,47.647,731,"c(-120.894, 47.647)"
-120.925,47.653,731,"c(-120.925, 47.653)"
-120.868,47.661,731,"c(-120.868, 47.661)"
-120.644,47.966,731,"c(-120.644, 47.966)"
-120.685,48.001,731,"c(-120.685, 48.001)"
-120.688,48.011,731,"c(-120.688, 48.011)"
-120.705,48.019,731,"c(-120.705, 48.019)"
-120.047,48.198,731,"c(-120.047, 48.198)"
-120.032,48.2,731,"c(-120.032, 48.2)"
-120.05,48.207,731,"c(-120.05, 48.207)"
-120.035,48.209,731,"c(-120.035, 48.209)"
-120.052,48.217,731,"c(-120.052, 48.217)"
-120.038,48.219,731,"c(-120.038, 48.219)"
-120.023,48.221,731,"c(-120.023, 48.221)"
-120.055,48.227,731,"c(-120.055, 48.227)"
-120.692,48.325,731,"c(-120.692, 48.325)"
-120.663,48.329,731,"c(-120.663, 48.329)"
-120.68,48.337,731,"c(-120.68, 48.337)"
-120.666,48.338,731,"c(-120.666, 48.338)"
-120.042,48.391,731,"c(-120.042, 48.391)"
-120.028,48.393,731,"c(-120.028, 48.393)"
-120.045,48.401,731,"c(-120.045, 48.401)"
-120.031,48.402,731,"c(-120.031, 48.402)"
-120.019,48.414,731,"c(-120.019, 48.414)"
-120.086,48.436,731,"c(-120.086, 48.436)"
-120.074,48.447,731,"c(-120.074, 48.447)"
-120.144,48.479,731,"c(-120.144, 48.479)"
-120.162,48.487,731,"c(-120.162, 48.487)"
-120.147,48.489,731,"c(-120.147, 48.489)"
-120.133,48.49,731,"c(-120.133, 48.49)"
-120.135,48.5,731,"c(-120.135, 48.5)"
-120.839,47.665,731,"c(-120.839, 47.665)"
-120.824,47.667,731,"c(-120.824, 47.667)"
-120.81,47.669,731,"c(-120.81, 47.669)"
-120.827,47.677,731,"c(-120.827, 47.677)"
-120.813,47.679,731,"c(-120.813, 47.679)"
-120.83,47.687,731,"c(-120.83, 47.687)"
-120.816,47.689,731,"c(-120.816, 47.689)"
-120.606,47.991,731,"c(-120.606, 47.991)"
