X,Y
-121.0309376,47.235008
-121.0308679,47.2350262
-121.0308384,47.2350007
-121.0307889,47.2350015
-121.0307874,47.2349588
-121.0308196,47.2349351
-121.0307716,47.234855
-121.0308823,47.2348245
-121.0309135,47.2348765
-121.0308787,47.2348861
-121.030943,47.2349934
-121.0307606,47.2354487
-121.0307137,47.2353788
-121.0304551,47.2354588
-121.030488,47.2355078
-121.0305765,47.2354804
-121.0305964,47.2355101
-121.0307079,47.2354756
-121.0306935,47.2354542
-121.030886,47.2355419
-121.0307536,47.2356
-121.030697,47.2355405
-121.0308294,47.2354824
-121.030943,47.2358166
-121.0307874,47.2357856
-121.0307954,47.2357201
-121.0309671,47.2357455
-121.03093,47.2359212
-121.0308633,47.2359082
-121.030875,47.2358806
-121.0306896,47.2358445
-121.030712,47.2357915
-121.0309958,47.2358468
-121.0309778,47.2358893
-121.0309461,47.2358831
-121.0305836,47.2358366
-121.030327,47.2357911
-121.0303558,47.2357164
-121.0304296,47.2357295
-121.0304408,47.2357002
-121.0305163,47.2357136
-121.0305007,47.2357541
-121.030605,47.2357747
-121.0301571,47.2358002
-121.0299854,47.2357783
-121.0300122,47.2357164
-121.0301705,47.235731
-121.0298642,47.2357439
-121.0296803,47.235716
-121.0297212,47.2355919
-121.0296163,47.235576
-121.0296414,47.2354996
-121.0299303,47.2355435
-121.0297327,47.2362977
-121.0296859,47.236291
-121.0296743,47.2363283
-121.0296072,47.2363065
-121.0296664,47.236116
-121.0297839,47.2361328
-121.030068,47.236338
-121.029938,47.2363174
-121.0300074,47.236115
-121.0301355,47.2361353
-121.0301229,47.2361722
-121.0301645,47.2361788
-121.0301377,47.2362569
-121.030098,47.2362506
-121.0301795,47.2366499
-121.0300535,47.236632
-121.0300754,47.236561
-121.0302014,47.2365789
-121.0298871,47.2367473
-121.0297797,47.236726
-121.0298234,47.2366244
-121.0299309,47.2366457
-121.0295555,47.2368313
-121.0292826,47.2367864
-121.0293368,47.2366341
-121.0293915,47.2366431
-121.0293698,47.2367037
-121.0295882,47.2367396
-121.0288673,47.236161
-121.0287771,47.2361506
-121.028833,47.2359272
-121.0289207,47.2359374
-121.0289135,47.2359662
-121.028956,47.2359711
-121.0289423,47.2360258
-121.0289023,47.2360212
-121.0292915,47.236326
-121.0291127,47.2363
-121.0291458,47.2361953
-121.0291884,47.2362015
-121.0292101,47.2361329
-121.0293462,47.2361527
-121.0291672,47.2366657
-121.0291559,47.2367021
-121.0291179,47.2366967
-121.0291087,47.2367265
-121.0292083,47.2367407
-121.0292287,47.2366745
-121.0284402,47.2372316
-121.0283268,47.2372057
-121.0283386,47.2371818
-121.0283049,47.2371741
-121.0283221,47.2371394
-121.0283443,47.2371445
-121.0283658,47.2371011
-121.0284908,47.2371297
-121.0289662,47.2371314
-121.0288339,47.2371034
-121.0287911,47.2371964
-121.0289313,47.2372261
-121.028954,47.2377393
-121.0288168,47.2377164
-121.0288582,47.237602
-121.0289954,47.2376249
-121.0294168,47.2371582
-121.0294049,47.2372013
-121.0291064,47.2371634
-121.0291188,47.2371185
-121.0291829,47.2371267
-121.0291899,47.2371014
-121.0292976,47.2371151
-121.0292901,47.2371421
-121.0293898,47.2374071
-121.0292723,47.2373917
-121.0292992,47.2372976
-121.0294166,47.237313
-121.029727,47.2373505
-121.029567,47.2373227
-121.0295294,47.2372735
-121.0295687,47.2371694
-121.0297814,47.2372064
-121.0299603,47.2376335
-121.0298185,47.2376131
-121.0298348,47.2375608
-121.0299766,47.2375812
-121.0299744,47.2375004
-121.0298615,47.2374853
-121.0299127,47.2373088
-121.0300257,47.2373239
-121.0300342,47.2378825
-121.0299864,47.2378122
-121.0301967,47.2377463
-121.0302445,47.2378166
-121.0309794,47.2375711
-121.0307981,47.2375576
-121.0307633,47.2375193
-121.030833,47.2374174
-121.0310021,47.2374299
-121.0308326,47.2373458
-121.0307695,47.2373438
-121.0307745,47.2372719
-121.0308376,47.237274
-121.0259361,47.2378903
-121.0258413,47.2379348
-121.0257449,47.2378402
-121.0258396,47.2377957
-121.0261476,47.2378866
-121.0260399,47.2379327
-121.0259728,47.2379036
-121.0258838,47.2378077
-121.0260201,47.2377493
-121.0273429,47.2391227
-121.0271728,47.2390728
-121.0272628,47.2389315
-121.0274329,47.2389815
-121.0278246,47.2390307
-121.0276423,47.2389558
-121.0275988,47.2390047
-121.0274584,47.238947
-121.027519,47.238879
-121.0276618,47.2389377
-121.0277146,47.2388785
-121.0278944,47.2389524
-121.0292716,47.238605
-121.029115,47.2386684
-121.0289344,47.2384628
-121.0290195,47.2384283
-121.0291411,47.2385669
-121.0292127,47.2385379
-121.0296089,47.2387707
-121.0293586,47.238708
-121.0294405,47.2385574
-121.0296908,47.2386202
-121.0297202,47.2385051
-121.0295744,47.2384675
-121.0296076,47.2384082
-121.0297534,47.2384457
-121.0300653,47.2387106
-121.0299666,47.2386958
-121.0300149,47.2386411
-121.0300845,47.2386516
-121.0307242,47.2391266
-121.0305539,47.2390764
-121.0305953,47.2390117
-121.0307655,47.2390619
-121.0305078,47.2390073
-121.0303002,47.238964
-121.0303397,47.2388765
-121.0305474,47.2389197
-121.0304458,47.2387663
-121.0307726,47.2388518
-121.030825,47.2387596
-121.0304982,47.2386741
-121.0317396,47.2390145
-121.0314848,47.238927
-121.0315304,47.2388888
-121.0317557,47.238989
-121.0318115,47.2390059
-121.0317879,47.2390418
-121.0317557,47.2389626
-121.0315232,47.2388038
-121.03137,47.2387781
-121.0314417,47.238581
-121.0315975,47.2386071
-121.0315692,47.2386851
-121.0316296,47.2386952
-121.0316081,47.2387541
-121.0315451,47.2387436
-121.0326396,47.2395286
-121.032496,47.2394548
-121.0326045,47.2393575
-121.0327481,47.2394313
-121.0365599,47.2398805
-121.0364697,47.2400611
-121.0361313,47.2399832
-121.0362215,47.2398026
-121.0349037,47.2394006
-121.0346329,47.2393294
-121.0347077,47.2391983
-121.0349785,47.2392695
-121.0359176,47.240011
-121.0356816,47.2400049
-121.0356885,47.2398815
-121.0359246,47.2398877
-121.0356356,47.2398892
-121.0354941,47.239883
-121.0355182,47.2396291
-121.0357489,47.2396392
-121.035735,47.2397847
-121.0356315,47.2397802
-121.0356422,47.2398203
-118.8614461,48.689775
-118.8614421,48.6896688
-118.8612758,48.689667
-118.8612825,48.6897723
-118.8522844,48.6766614
-118.8521798,48.6767376
-118.8520564,48.6766561
-118.852161,48.6765764
-118.8496934,48.6768173
-118.8496075,48.6768792
-118.8494976,48.6768137
-118.849578,48.6767482
-118.8564344,48.6751422
-118.856429,48.67509
-118.8562829,48.6750944
-118.8562869,48.6751467
-120.647496,47.7864721
-120.6473966,47.7864748
-120.6473319,47.786452
-120.6473349,47.7864166
-120.6472363,47.7864127
-120.6472086,47.7863713
-120.6472153,47.7863215
-120.6473534,47.7863299
-120.6473657,47.7863112
-120.647491,47.7863079
-120.6474921,47.7863257
-120.6475321,47.7863361
-120.6475376,47.7864264
-120.6474933,47.7864276
-120.6467033,47.7860608
-120.6466571,47.7860566
-120.6466294,47.7860463
-120.6466509,47.7860214
-120.646617,47.7860111
-120.6466694,47.7859179
-120.6467249,47.7859531
-120.6468112,47.7859593
-120.6467619,47.7860525
-120.6467187,47.7860421
-120.6465752,47.7855363
-120.6463305,47.7855453
-120.6463089,47.7855018
-120.6463016,47.7853581
-120.6464756,47.7853544
-120.6464784,47.7854121
-120.6465679,47.7854102
-120.646572,47.7854974
-120.3961816,47.4581467
-120.3959531,47.4580885
-120.3959999,47.4580045
-120.3962284,47.4580626
-120.3964589,47.4585757
-120.3962973,47.458616
-120.3962094,47.458455
-120.396371,47.4584147
-120.2972029,47.3968607
-120.2971802,47.3969797
-120.2970065,47.3969645
-120.2970292,47.3968455
-120.2975636,47.3969644
-120.2973992,47.3969634
-120.2974012,47.3968244
-120.2975341,47.3968252
-120.2975332,47.3968846
-120.2975647,47.3968848
-120.2956338,47.3943331
-120.2956204,47.394304
-120.2954099,47.3943531
-120.2954233,47.3943839
-120.2956194,47.3942837
-120.2955235,47.3941155
-120.2955701,47.3941033
-120.2956661,47.3942715
-120.861121,47.3621688
-120.8610419,47.3621499
-120.8610823,47.3620726
-120.8611614,47.3620916
-120.8599323,47.3614084
-120.8598606,47.3613851
-120.8599194,47.3613023
-120.859991,47.3613257
-120.8584386,47.3602674
-120.8582949,47.3603093
-120.8582595,47.3602536
-120.8584032,47.3602117
-120.8580213,47.360347
-120.8579125,47.3603687
-120.8578802,47.3602943
-120.8579889,47.3602726
-120.8538058,47.3567862
-120.8536374,47.3568549
-120.8536842,47.3569075
-120.8538526,47.3568389
-120.8521052,47.3550009
-120.8521764,47.3550518
-120.8522392,47.3550115
-120.852168,47.3549606
-120.8516052,47.3543351
-120.8516447,47.3544
-120.8517247,47.3543776
-120.8516852,47.3543128
-120.8513826,47.3537912
-120.8514172,47.353865
-120.8515088,47.3538454
-120.8514741,47.3537715
-120.2793896,47.3683208
-120.279394,47.3681749
-120.2789938,47.3681694
-120.2789894,47.3683152
-120.665826,47.596139
-120.665852,47.596126
-120.665766,47.596048
-120.665637,47.596113
-120.665869,47.596324
-120.665973,47.596272
-120.665633,47.595869
-120.665572,47.595896
-120.665458,47.595775
-120.665353,47.59582
-120.665525,47.596002
-120.665691,47.595931
-120.177658,48.472532
-120.177684,48.472569
-120.177747,48.472549
-120.177721,48.472512
-119.6886413,48.1135468
-119.6887598,48.1133323
-119.688942,48.1133772
-119.6888435,48.1135555
-119.6888082,48.1135468
-119.6887882,48.113583
-119.6960322,48.5242178
-119.6960895,48.5242441
-119.6961741,48.5241633
-119.6961207,48.5241387
-119.6961357,48.5241244
-119.6960219,48.5240721
-119.695902,48.5241865
-119.696012,48.524237
-119.6958156,48.5244742
-119.6959559,48.5245394
-119.6958864,48.5246051
-119.6959122,48.5246171
-119.6958709,48.5246561
-119.6957047,48.5245788
-119.6948873,48.5249962
-119.6950033,48.5248566
-119.69527,48.5249539
-119.6951541,48.5250934
-119.0489428,48.9458577
-119.0489464,48.9457247
-119.0491971,48.9457276
-119.0491936,48.9458606
-119.045991,48.9482603
-119.0460399,48.9480376
-119.0462213,48.9480548
-119.0461723,48.9482774
-119.0490138,48.9471068
-119.0489715,48.9469706
-119.049283,48.9469288
-119.0493254,48.947065
-119.0594799,48.9481544
-119.0595996,48.9480622
-119.0596952,48.9481157
-119.0595756,48.9482079
-119.0602163,48.9487972
-119.0603738,48.9486465
-119.0605293,48.9487166
-119.0603718,48.9488673
-119.0596235,48.9494059
-119.0596693,48.9492696
-119.0598265,48.9492924
-119.0597808,48.9494287
-119.0773532,48.9507286
-119.0773558,48.9506823
-119.077451,48.9506846
-119.0774485,48.9507309
-119.0772625,48.9496902
-119.0772642,48.9496003
-119.077342,48.9496009
-119.0773403,48.9496908
-119.0774329,48.9501618
-119.0774372,48.9500516
-119.077531,48.9500532
-119.0775267,48.9501633
-119.0817647,48.9922214
-119.08175,48.9921052
-119.0819445,48.9920946
-119.0819592,48.9922108
-119.0824101,48.9913658
-119.0824456,48.9911995
-119.0827193,48.9912246
-119.0826838,48.9913909
-119.0877722,48.9363751
-119.0877803,48.9362394
-119.0880203,48.9362456
-119.0880122,48.9363813
-119.0843534,48.9376443
-119.0844814,48.9375959
-119.0845929,48.9377232
-119.0844648,48.9377716
-120.1536269,48.3730381
-119.6359661,47.8112594
-119.6358803,47.8111854
-119.6357116,47.8112737
-119.6356727,47.8112401
-119.6355534,47.8113025
-119.6357297,47.8114544
-119.6358446,47.8113943
-119.6357931,47.8113499
-119.6351591,47.8110575
-119.6348888,47.811212
-119.6347576,47.8111085
-119.6350279,47.810954
-119.6354507,47.8108886
-119.6353598,47.8109347
-119.6352328,47.8108218
-119.6353237,47.8107757
-119.6408726,47.8084398
-119.640231,47.8087844
-119.6399851,47.808578
-119.6406267,47.8082333
-119.6426738,47.8075329
-119.6425315,47.8075303
-119.6425348,47.8074501
-119.6426771,47.8074527
-119.643165,47.8074385
-119.6429932,47.8074351
-119.6429974,47.8073382
-119.6431691,47.8073415
-119.6428502,47.807004
-119.6427421,47.8070131
-119.6427342,47.806971
-119.6428423,47.8069618
-119.6426809,47.8069639
-119.6425671,47.8069767
-119.6425775,47.8070182
-119.6426912,47.8070054
-119.6320542,47.8098652
-119.6319139,47.8098663
-119.631911,47.8096987
-119.6320118,47.809698
-119.6320133,47.809789
-119.6320529,47.8097887
-120.4923581,48.0159478
-120.4922972,48.0159731
-120.4922466,48.0159188
-120.4923075,48.0158935
-118.9733383,47.92931
-118.973192,47.9293321
-118.9732529,47.9294717
-118.9733968,47.9294513
-118.9735485,47.9294579
-118.973444,47.9295078
-118.9735024,47.9295627
-118.9736069,47.9295128
-120.2129127,47.9726492
-120.2128976,47.9725273
-120.2126762,47.9725397
-120.2126913,47.9726616
-120.2136147,47.9728977
-120.2135964,47.9728827
-120.2135575,47.972895
-120.2134975,47.9728101
-120.2137519,47.9727295
-120.2138239,47.9728313
-120.2143798,47.9732836
-120.2144676,47.9732849
-120.2144682,47.973265
-120.2146223,47.9732674
-120.214628,47.9731025
-120.214653,47.9731028
-120.2146584,47.9729447
-120.2145109,47.9729424
-120.2145054,47.9731018
-120.2143861,47.9730999
-120.2129424,47.9720056
-120.2130276,47.9718924
-120.2129116,47.9718533
-120.2128341,47.9719691
-120.2128507,47.971947
-120.2128128,47.9719342
-120.2128872,47.9718857
-120.212857,47.9718756
-120.17844,48.4861673
-120.178436,48.4860678
-120.1782455,48.4860678
-120.1782482,48.4861665
-120.1789216,48.485835
-120.1789213,48.4857594
-120.1787369,48.4857597
-120.1787372,48.4858353
-120.1789639,48.4855021
-120.1789642,48.4854501
-120.178869,48.4854499
-120.1788687,48.4855019
-120.6546403,47.5937878
-120.6545002,47.5937311
-120.6546122,47.5936461
-120.6545889,47.5936303
-120.6546286,47.5935925
-120.654771,47.5936524
-120.6570159,47.5915429
-120.6569997,47.5914768
-120.6570306,47.5914733
-120.6569996,47.5913472
-120.6568065,47.5913688
-120.6568239,47.5914396
-120.656697,47.5914538
-120.656702,47.5914741
-120.6565851,47.5914872
-120.6565998,47.5915472
-120.6567162,47.5915342
-120.6567263,47.5915753
-120.6567843,47.5919615
-120.6569889,47.5919305
-120.6569447,47.5917979
-120.6567401,47.5918289
-120.6569932,47.5920904
-120.6569491,47.5921177
-120.6568647,47.5920557
-120.6567372,47.5921346
-120.6568405,47.5922104
-120.6568038,47.5922317
-120.6569992,47.5922803
-120.6571362,47.5921954
-120.6560977,47.5917123
-120.6562418,47.591657
-120.6561752,47.5915781
-120.6560311,47.5916334
-120.6558824,47.5918906
-120.6560103,47.5917877
-120.655868,47.5917072
-120.65574,47.5918102
-120.65625,47.5925225
-120.6561185,47.5924452
-120.6559777,47.5925528
-120.6559965,47.5925655
-120.6559348,47.5926071
-120.6560635,47.5926668
-120.6555801,47.5928181
-120.6554695,47.5927756
-120.6554891,47.5927525
-120.6553493,47.5926987
-120.6554182,47.5926172
-120.6555689,47.5926752
-120.6555412,47.5927079
-120.6556408,47.5927462
-120.6543378,47.5939027
-120.6545058,47.5938963
-120.6544975,47.593796
-120.6543295,47.5938023
-120.6545511,47.5941891
-120.6547712,47.5941652
-120.6547544,47.5940951
-120.6546412,47.5941074
-120.6546157,47.5940007
-120.6545088,47.5940123
-120.6551124,47.5935288
-120.6551094,47.5933724
-120.6549217,47.593374
-120.6549246,47.5935304
-120.6552557,47.5931894
-120.6552909,47.593199
-120.655259,47.5932456
-120.6552006,47.5932265
-120.6552148,47.5932074
-120.6550644,47.5931823
-120.6551971,47.5929914
-120.6551334,47.5929401
-120.6552307,47.5929007
-120.6552838,47.5929508
-120.6553971,47.5929783
-120.6553387,47.5930546
-120.6554112,47.5930809
-120.655374,47.5931382
-120.6553015,47.5931131
-120.6575516,47.591482
-120.6572961,47.5914969
-120.6572822,47.5913889
-120.6574135,47.5913812
-120.657403,47.5912991
-120.6575273,47.5912919
-120.6579482,47.5913378
-120.6577344,47.5913354
-120.657735,47.591313
-120.6576411,47.5913119
-120.6576429,47.5912375
-120.6579506,47.5912409
-120.6584949,47.5922483
-120.6583815,47.5922954
-120.6583736,47.5922867
-120.6582705,47.5923296
-120.6582098,47.5922631
-120.6583118,47.5922207
-120.6583034,47.5922115
-120.6584179,47.5921639
-120.6617768,47.6048815
-120.6618713,47.6046678
-120.6615594,47.6046051
-120.661523,47.6046874
-120.6616949,47.604722
-120.6616367,47.6048534
-120.6623325,47.6048735
-120.6624142,47.6047204
-120.6623691,47.6047095
-120.6623806,47.6046879
-120.6621456,47.6046309
-120.6620889,47.6047372
-120.6620208,47.6047207
-120.6619781,47.6048007
-120.6621136,47.6048336
-120.6621021,47.604855
-120.6622358,47.6048874
-120.6622534,47.6048544
-120.6622811,47.6041196
-120.6622201,47.6040853
-120.6622645,47.6040494
-120.6621613,47.6039915
-120.6621295,47.6040172
-120.6620615,47.603979
-120.6619211,47.603968
-120.6619074,47.6040477
-120.6620106,47.6040557
-120.6622169,47.6041716
-120.6623805,47.6038015
-120.662252,47.6038053
-120.6621696,47.6037847
-120.662159,47.603804
-120.6620756,47.6037832
-120.6620879,47.6037609
-120.6619654,47.6037302
-120.6620122,47.6036453
-120.6621117,47.6036703
-120.6621377,47.6036232
-120.6622613,47.6036542
-120.6622272,47.6037161
-120.6622753,47.6037282
-120.6623756,47.6037252
-120.6630784,47.604263
-120.6630758,47.6041878
-120.6629489,47.6041899
-120.6630631,47.6040687
-120.662951,47.6040206
-120.6628781,47.604098
-120.6627383,47.6040944
-120.6626645,47.6040051
-120.6625835,47.6040356
-120.6627011,47.6041779
-120.6627483,47.6041772
-120.6627493,47.6042063
-120.6628832,47.6042042
-120.6628854,47.6042661
-120.6636209,47.6048684
-120.6637672,47.604867
-120.6637648,47.6047536
-120.6635264,47.6047559
-120.6635281,47.6048346
-120.6634984,47.6048349
-120.6634999,47.6049048
-120.6636216,47.6049036
-120.6661136,47.6049528
-120.6661251,47.6048827
-120.6662932,47.6048952
-120.6663122,47.6047799
-120.6659578,47.6047534
-120.6659273,47.6049389
-120.6653717,47.6048595
-120.6650951,47.6048526
-120.6649692,47.604903
-120.6648921,47.6048154
-120.6650391,47.6047566
-120.6651385,47.6047591
-120.6651404,47.6047247
-120.6652855,47.6047284
-120.6652833,47.6047675
-120.6653766,47.6047698
-120.6647503,47.6049055
-120.6645623,47.6049183
-120.6645573,47.604885
-120.6644148,47.6048947
-120.6644028,47.6048147
-120.6647333,47.6047922
-120.6631183,47.6049036
-120.6631583,47.6047909
-120.6629139,47.6047514
-120.6629267,47.6047153
-120.6628106,47.6046965
-120.6627703,47.6048098
-120.6628902,47.6048292
-120.6628776,47.6048647
-120.6656422,47.6044794
-120.6656462,47.6043357
-120.6659625,47.6043397
-120.6659615,47.6043739
-120.6660503,47.604375
-120.6660473,47.6044845
-120.6486278,47.6023286
-120.6485419,47.6022539
-120.6482722,47.6023948
-120.6483581,47.6024696
-121.150659,47.711584
-121.150597,47.71163
-121.15063,47.711651
-121.150693,47.711604
-120.73754,47.757593
-120.737609,47.757638
-120.737684,47.757586
-120.737616,47.757541
-121.0431303,47.7536661
-121.0431215,47.7536905
-121.043088,47.7536851
-121.0430967,47.7536607
-119.297624,47.613951
-119.297624,47.614006
-119.297678,47.614006
-119.297678,47.613951
-119.297821,47.614231
-119.297818,47.614285
-119.297901,47.614287
-119.297904,47.614233
-120.5970266,47.588091
-120.5971164,47.5882547
-120.597235,47.5882251
-120.5971451,47.5880614
-120.5983767,47.5887538
-120.5982909,47.5888922
-120.5984111,47.5889261
-120.5984969,47.5887877
-120.5989084,47.5885253
-120.5987462,47.5886828
-120.5988874,47.5887489
-120.5990497,47.5885914
-120.6002496,47.5881957
-120.6001638,47.5882445
-120.60029,47.5883454
-120.6003758,47.5882966
-120.6584603,47.7757968
-120.6581983,47.7757126
-120.6581266,47.7758132
-120.6583886,47.7758974
-120.6565987,47.7754954
-120.6564721,47.7755213
-120.6565225,47.7756266
-120.656647,47.7756016
-120.6575552,47.7756876
-120.6574268,47.7756936
-120.6574165,47.7755927
-120.6575486,47.7755866
-120.654793,47.7752585
-120.6547233,47.7753331
-120.6549368,47.7754232
-120.6550065,47.7753486
-120.6560064,47.5906873
-120.6558815,47.5907817
-120.6558033,47.5907447
-120.6558266,47.5907211
-120.6557846,47.5906912
-120.6558897,47.590614
-120.6556585,47.5903739
-120.6556247,47.5902597
-120.6556947,47.5900471
-120.6555313,47.5900195
-120.6554752,47.590244
-120.6555429,47.5903951
-120.6566124,47.5902282
-120.6564758,47.5901849
-120.6565645,47.5900471
-120.6566988,47.5900943
-120.6571167,47.5900258
-120.6568482,47.5900384
-120.6568412,47.5899156
-120.6571086,47.589903
-120.6574775,47.5906432
-120.6576094,47.5906093
-120.657551,47.5904833
-120.6575055,47.5904912
-120.6574857,47.5904558
-120.6573899,47.590477
-120.2546111,48.4937283
-120.2543719,48.4936741
-120.2544155,48.4935896
-120.2545169,48.4936126
-120.2545443,48.4935596
-120.254682,48.4935909
-120.2530609,48.4932617
-120.2529078,48.493224
-120.2529695,48.4931138
-120.2530495,48.4931335
-120.253065,48.4931058
-120.2531381,48.4931238
-120.2555263,48.4938457
-120.2552973,48.493807
-120.255335,48.4937089
-120.2555641,48.4937477
-120.2565225,48.4938607
-120.2565181,48.4938822
-120.2563701,48.493869
-120.2563741,48.4938489
-120.2563377,48.4938457
-120.2563589,48.4937409
-120.2566304,48.493765
-120.2566095,48.4938684
-120.2575926,48.4940341
-120.2573551,48.4940346
-120.2573545,48.4939011
-120.2575114,48.4939008
-120.2575116,48.4939468
-120.2575922,48.4939467
-120.258364,48.4942524
-120.2585978,48.49419
-120.2585443,48.4941019
-120.2582608,48.4941775
-120.258226,48.4941203
-120.2580173,48.4941761
-120.2580847,48.494287
-120.2583431,48.494218
-120.258572,48.4932489
-120.2585014,48.4931774
-120.25837,48.4932343
-120.2584406,48.4933058
-120.2528023,48.4924618
-120.2527785,48.4924813
-120.2526964,48.4924374
-120.2527656,48.4923806
-120.2528104,48.4924046
-120.2528555,48.4923675
-120.2530064,48.4924482
-120.2529159,48.4925225
-120.2544981,48.4923544
-120.2543946,48.4922814
-120.2545945,48.4921568
-120.2546502,48.492196
-120.2546012,48.4922266
-120.2546289,48.492246
-120.2545977,48.4922655
-120.2546178,48.4922797
-120.2543291,48.490818
-120.2545471,48.4909419
-120.2544445,48.4910212
-120.2542265,48.4908973
-120.1941585,48.5661712
-120.1941225,48.5660385
-120.193818,48.5660747
-120.193854,48.5662074
-120.800406,47.769243
-120.800343,47.769324
-120.800275,47.769197
-120.800212,47.769278
-120.7814936,47.7735761
-120.7814746,47.7737015
-120.7816075,47.7737106
-120.7816265,47.7735852
-120.6592913,47.5878722
-120.6592892,47.5877407
-120.6594711,47.5877394
-120.6594732,47.5878709
-120.6595224,47.5876273
-120.6593616,47.5876269
-120.6593629,47.587366
-120.6595237,47.5873663
-120.6594928,47.588087
-120.6594323,47.5880033
-120.6592624,47.5880611
-120.6592691,47.58811
-120.659324,47.5881425
-120.6593105,47.5880301
-120.6593683,47.5880084
-120.6593838,47.5880192
-120.6593025,47.5880519
-120.6602456,47.5882028
-120.6600755,47.5882105
-120.6600626,47.5880812
-120.6602333,47.5880792
-120.6623523,47.5861292
-120.6622251,47.5861262
-120.6622288,47.5860533
-120.6621796,47.5860522
-120.6621846,47.5859561
-120.6623156,47.5859591
-120.662312,47.5860304
-120.6623574,47.5860315
-120.3109494,47.397367
-120.3108222,47.3973679
-120.3108205,47.3972616
-120.3107885,47.3972619
-120.3107874,47.3971978
-120.3109467,47.3971966
-120.3109227,47.3976172
-120.3108179,47.3976171
-120.3108181,47.3975599
-120.3107919,47.3975599
-120.3107923,47.3974456
-120.3109276,47.3974458
-120.3109273,47.3975064
-120.3109851,47.3975065
-120.3109849,47.3975801
-120.3109228,47.3975801
-120.3108251,47.3970852
-120.3107235,47.3970833
-120.3107277,47.3969853
-120.3109828,47.3969902
-120.3109793,47.3970723
-120.3108258,47.3970694
-120.3106124,47.3970056
-120.3104576,47.397005
-120.3104574,47.3970245
-120.3103367,47.3970241
-120.3103375,47.396923
-120.3106131,47.3969241
-120.3102432,47.3970229
-120.3102451,47.3969444
-120.3099941,47.3969416
-120.3099922,47.3970201
-120.3096125,47.3970181
-120.3096111,47.3969503
-120.3098083,47.3969484
-120.3098097,47.3970163
-120.3095143,47.3970218
-120.3093353,47.3970422
-120.3093179,47.3969725
-120.3094969,47.3969521
-120.309082,47.3971042
-120.3091268,47.3970626
-120.309108,47.3970533
-120.3091554,47.3970094
-120.3090671,47.3969658
-120.3089749,47.3970513
-120.3091175,47.3972086
-120.3089738,47.3971978
-120.308955,47.3973129
-120.3090987,47.3973236
-120.3103558,47.3974951
-120.3102069,47.397494
-120.3102096,47.3973309
-120.3103287,47.3973318
-120.310327,47.397433
-120.3103568,47.3974333
-120.3101721,47.3976383
-120.3101698,47.3975371
-120.3103442,47.3975353
-120.3103457,47.3976021
-120.3103636,47.3976019
-120.3103661,47.3977145
-120.3102324,47.3977158
-120.3102307,47.3976377
-120.3103717,47.3980052
-120.3102075,47.3980039
-120.3102105,47.3978354
-120.3103398,47.3978365
-120.3103378,47.397945
-120.3103727,47.3979453
-120.310372,47.3982141
-120.3102415,47.3982145
-120.3102403,47.3980443
-120.3103502,47.3980439
-120.3103506,47.3981039
-120.3103712,47.3981038
-120.3110095,47.3976653
-120.3107971,47.3976658
-120.3107975,47.3977387
-120.3108216,47.3977386
-120.3108222,47.3978385
-120.3109553,47.3978382
-120.3109547,47.3977286
-120.3110098,47.3977284
-120.3108049,47.398049
-120.3108025,47.39794
-120.3109243,47.3979388
-120.3109279,47.398104
-120.3108257,47.398105
-120.3108245,47.3980488
-120.3107978,47.3982208
-120.3107969,47.3981611
-120.3109539,47.3981601
-120.3109565,47.3983311
-120.3108298,47.3983319
-120.3108282,47.3982206
-120.3107815,47.3984195
-120.3109157,47.3984204
-120.3109135,47.3985691
-120.3107792,47.3985681
-120.3106381,47.3985815
-120.3106338,47.3985225
-120.310571,47.3985246
-120.3105691,47.3984986
-120.3104197,47.3985036
-120.3104259,47.3985885
-120.3102977,47.3985728
-120.3102955,47.3984669
-120.3101815,47.398468
-120.3101823,47.3985086
-120.3100211,47.3985101
-120.3100224,47.3985754
-120.3099585,47.3985746
-120.3099574,47.3985061
-120.3097836,47.3985074
-120.3097847,47.3985759
-120.309621,47.3985702
-120.3096214,47.3985014
-120.3094439,47.3985008
-120.3094435,47.3985697
-120.3100773,47.3982159
-120.3100764,47.3981274
-120.3098352,47.3981286
-120.3098359,47.3981981
-120.3099097,47.3981977
-120.3099099,47.3982167
-120.3097305,47.3981375
-120.309729,47.3980881
-120.3096885,47.3980886
-120.3096871,47.398045
-120.3095721,47.3980466
-120.309577,47.398203
-120.309684,47.3982015
-120.309682,47.3981382
-120.3097219,47.3980038
-120.3095819,47.3980067
-120.3095769,47.3978977
-120.3095595,47.397898
-120.3095569,47.397843
-120.3097143,47.3978397
-120.3096855,47.3977184
-120.3096863,47.3975539
-120.3095505,47.3975536
-120.3095499,47.3976559
-120.3095789,47.397656
-120.3095786,47.3977181
-120.3095588,47.3974396
-120.309605,47.3974382
-120.3096078,47.3974814
-120.3096884,47.397479
-120.3096786,47.3973267
-120.3095517,47.3973305
-120.3098353,47.3973995
-120.309838,47.3973372
-120.309899,47.3973384
-120.3099001,47.3973141
-120.3100786,47.3973176
-120.3100749,47.3974043
-120.309928,47.3976944
-120.3098288,47.3976953
-120.3098265,47.397585
-120.3101027,47.3975823
-120.3101045,47.3976687
-120.3099275,47.3976704
-120.3100816,47.39795
-120.3098206,47.397952600000004
-120.3098185,47.397854100000004
-120.3099621,47.3978526
-120.3099626,47.3978778
-120.31008,47.3978766
-120.3091053,47.3975579
